,Date,Open,High,Low,Close,Volume,Pearson,education,Edexcel,publisher,penguin,books
519,2019-01-22,863.59969400035,873.7836527892863,849.3421856001764,852.11962890625,3030359,85,93,63,90,93,91
520,2019-01-23,853.0454914988463,869.3398038781206,846.9350819761945,851.7493286132812,2864594,97,91,73,100,100,91
521,2019-01-24,855.6377112680891,857.4893401362273,841.9356689453124,841.9356689453125,2306138,93,92,81,73,94,93
522,2019-01-25,849.8976722001865,849.8976722001865,834.1588264187017,834.5291748046875,3123752,84,85,53,84,96,86
523,2019-01-28,831.9368469318418,839.5285367667674,829.5297519509476,830.45556640625,1831064,98,85,67,99,90,91
524,2019-01-29,829.3445081832255,848.7866101135426,828.2335196286194,844.3427124023438,2468041,100,91,76,94,92,94
525,2019-01-30,844.3427575839377,860.6370688993329,843.2317689698816,858.0447998046875,2038814,93,88,67,86,86,91
526,2019-01-31,853.4157600347199,853.4157600347199,837.6769141758408,838.7879028320312,4060698,88,87,64,84,81,88
527,2019-02-01,842.3059619871196,854.8970722123236,840.454333116404,852.11962890625,2237403,71,94,63,77,100,93
528,2019-02-04,848.7866028455609,867.6732385904653,848.7866028455609,860.2667236328125,1887114,77,93,77,78,83,94
529,2019-02-05,862.4887434942572,873.78369140625,859.5261823759644,873.78369140625,2295770,78,100,71,100,95,100
530,2019-02-06,871.376578419232,875.0798362480369,858.9706420898436,858.9706420898438,2329776,89,97,70,72,96,94
531,2019-02-07,848.6013692453446,868.4138179725534,848.6013692453446,852.3046264648438,2275880,86,95,63,75,82,95
532,2019-02-08,856.9338637539187,858.7854927218461,852.1196736430928,857.674560546875,1854750,76,89,61,81,97,93
533,2019-02-11,858.0448389573711,878.2275830892894,856.748732604521,873.5985107421875,2629788,82,96,78,84,85,93
534,2019-02-12,883.5973708002952,884.1528368907369,870.2656195573745,872.1172485351562,3105442,97,95,73,84,86,91
535,2019-02-13,869.8952143422865,871.7468431991302,849.5272969170057,860.0816040039062,4118876,89,91,90,88,92,91
536,2019-02-14,860.0816169521956,865.8216777962718,854.3415561081194,860.4519653320312,3339152,68,88,81,84,84,88
537,2019-02-15,861.3776518583933,870.6357949071412,852.1195088096454,852.3046264648438,2250632,63,78,59,74,89,84
538,2019-02-18,850.8234464643292,856.5635071325634,841.0098362788394,843.4169311523438,2973537,63,78,41,84,79,88
539,2019-02-19,843.4169243856967,851.9344282275904,830.2703485109506,835.0845947265625,2635903,70,93,48,89,85,93
540,2019-02-20,833.2330056010903,839.7137067557654,826.1968383789064,826.1968383789062,4696847,72,90,32,82,89,93
541,2019-02-21,828.603803221114,828.603803221114,809.1617028103393,817.8643798828125,4516856,72,91,51,86,89,96
542,2019-02-22,832.3072400267338,855.2674284501626,803.4218161681858,836.010498046875,6274225,69,82,52,84,91,91
543,2019-02-25,833.232977590266,836.0104208489003,788.608711266764,790.8306884765625,7261902,100,86,76,77,88,94
544,2019-02-26,787.6829807705171,801.1999066403612,782.8687339745073,795.64501953125,3598450,91,92,90,99,89,97
545,2019-02-27,796.3855856637211,800.088843391516,765.6485352215785,778.9802856445312,7211871,81,89,100,82,86,89
546,2019-02-28,773.425463513359,787.4977988460439,772.869940903553,783.2390747070312,3323036,75,91,76,80,93,93
547,2019-03-01,786.9422671563987,788.0532557761828,778.9802856445312,778.9802856445312,2919092,72,87,68,73,96,90
548,2019-03-04,777.8693331905669,788.2384666119348,777.8693331905669,780.2764282226562,1959834,83,94,91,72,85,92
549,2019-03-05,775.2770697308363,777.6841647808368,767.1298570844899,770.2776489257812,3080703,76,100,82,91,89,100
550,2019-03-06,766.0188854290443,769.3517947891384,759.9084762592339,762.87109375,2582804,83,99,94,84,89,97
551,2019-03-07,760.2788448339512,773.9808875221314,758.4272159164342,761.574951171875,2481224,81,90,88,77,94,100
552,2019-03-08,754.7239391279356,760.4639999295338,753.6129505038797,756.7607421875,1641189,69,82,61,69,91,89
553,2019-03-11,760.0936279296875,766.2039804112497,759.5381618885372,760.0936279296875,1532864,72,91,91,93,82,87
554,2019-03-12,758.797487636793,765.6485370524879,745.6509678774667,762.87109375,2862066,75,87,94,76,84,85
555,2019-03-13,758.9826448486134,766.38916015625,753.7981067361587,766.38916015625,2863782,75,92,95,77,80,87
556,2019-03-14,764.1672310567537,771.3885721007654,762.6858941071958,766.0188598632812,2267550,70,87,57,91,87,87
557,2019-03-15,770.6479598961224,772.4995887699649,762.3156299638314,766.9447021484375,4408029,59,81,60,75,96,82
558,2019-03-18,764.167218117906,773.6104796655216,764.167218117906,765.6484985351562,1854506,100,89,89,71,82,88
559,2019-03-19,762.685933502142,776.2028583923167,761.3898271749612,773.4254150390625,2221456,75,89,91,73,91,90
560,2019-03-20,770.277558117378,778.7950616480056,759.1677856445312,759.1677856445312,1989134,84,88,89,100,92,87
561,2019-03-21,759.1678435348591,776.0176777050056,756.7607485850793,773.240234375,2567882,75,84,95,90,86,87
562,2019-03-22,786.9423615243351,812.8651687274896,769.5370594179498,786.2017211914062,4500005,68,78,87,80,89,87
563,2019-03-25,778.6099892630451,784.1648762256829,763.6117831624771,764.53759765625,2134302,76,91,81,83,80,88
564,2019-03-26,768.4259655373598,770.647942739395,762.8710790394995,770.4627685546875,1751070,73,90,100,91,95,91
565,2019-03-27,767.6852734836482,769.3517280190679,758.4271299455127,764.72265625,1871111,79,91,92,85,90,89
566,2019-03-28,765.4633469263878,778.9802712880614,765.4633469263878,768.4259643554688,1498634,69,94,80,85,82,88
567,2019-03-29,768.7963033853348,785.2757884686769,768.4259550209881,774.166015625,3077039,69,83,71,65,99,88
568,2019-04-01,778.6099509604155,785.6461181640625,770.462795117448,785.6461181640625,2980580,94,92,67,94,81,97
569,2019-04-02,787.6828783320036,792.6822986829203,779.3505487519601,784.164794921875,1829639,97,96,64,84,89,97
570,2019-04-03,782.4983467750676,790.4603280589174,779.5357293762304,784.3499755859375,3535014,92,95,68,100,82,98
571,2019-04-04,786.9826049804688,790.555513334357,777.0160620899663,786.9826049804688,2124731,95,100,68,95,80,98
572,2019-04-05,786.2304776610524,796.1970212468755,783.2216913786714,788.1109619140625,1970033,86,81,65,89,80,93
573,2019-04-08,789.6153724863258,790.1795522278802,782.281494948747,787.3588256835938,2688388,86,88,61,72,76,93
574,2019-04-09,782.8455719104321,783.0336318133792,770.9985440664917,772.8790283203125,2371506,100,93,57,87,83,97
575,2019-04-10,777.5802389548642,787.3587800298619,772.5029085144182,772.8790283203125,2341560,91,86,54,75,84,90
576,2019-04-11,771.3746504101193,786.4185241781347,771.3746504101193,785.2902221679688,2536224,80,93,65,80,87,88
577,2019-04-12,788.2990324084418,789.4272770651468,779.0846135346286,787.9229125976562,1957357,78,81,57,67,86,92
578,2019-04-15,784.7261290177354,788.4870978745428,777.0161887715445,785.8544311523438,1814233,84,85,58,77,78,90
579,2019-04-16,784.5380671667781,787.9229159268466,774.1954035925594,775.6997680664062,3037305,86,88,55,85,75,93
580,2019-04-17,775.5116700519562,791.8719054932806,771.9387615612715,788.4869995117188,3763923,76,86,60,73,92,89
581,2019-04-18,790.9316999542525,793.000244140625,780.9650988336672,793.000244140625,2321787,74,84,52,72,76,92
582,2019-04-23,790.3675155059209,816.6942952785945,787.5467891017059,815.3779907226562,4615190,91,88,100,90,72,97
583,2019-04-24,815.3780180901778,827.2250464303868,810.8648671695184,813.8735961914062,4499231,75,90,90,70,66,92
584,2019-04-25,818.9509010623646,823.464051840941,811.4289639687952,813.3094482421875,3945213,87,88,91,90,100,92
585,2019-04-26,816.1301690971019,827.4130746606563,801.0862950123627,807.2918701171875,4244290,69,83,71,73,92,90
586,2019-04-29,803.907025505652,808.0441138551973,791.4958178448417,792.0599975585938,2034779,86,90,98,89,69,94
587,2019-04-30,782.6575945161302,788.6751098888045,780.5890502929688,780.5890502929688,3672331,91,96,97,78,71,100
588,2019-05-01,775.1356895583391,775.8878718377874,760.4678768638631,763.852783203125,2255288,100,86,46,83,100,97
589,2019-05-02,757.2710765261075,767.2376207026527,755.0144723336155,758.9635009765625,3007974,99,89,55,80,84,92
590,2019-05-03,755.7666430563619,770.9985776534219,754.0742186317614,762.1602783203125,2310198,81,76,40,84,94,91
591,2019-05-07,750.3132614224472,759.5276233307712,747.6805947897587,758.9635009765625,3498954,94,84,48,85,80,90
592,2019-05-08,761.4080872221577,766.2973579158735,751.8176057436821,760.27978515625,2420614,94,89,50,91,83,94
593,2019-05-09,761.0320577215097,763.1005446460448,754.4503623380594,756.7069091796875,2703912,94,88,59,97,86,88
594,2019-05-10,756.330801666032,763.4766189871358,752.1937132878186,754.4503173828125,1648546,83,75,50,86,85,83
595,2019-05-13,753.1339944377945,755.3905986496686,748.0566636549925,749.7491455078125,2116907,100,80,64,90,80,96
596,2019-05-14,749.937108168909,755.2024985874303,743.1674106688224,749.3729858398438,1665667,96,89,60,78,78,95
597,2019-05-15,750.1251840275662,757.6471213101446,743.54348890531,755.2025146484375,1242847,94,86,72,79,82,92
598,2019-05-16,752.0056639338856,764.6049317633767,750.6893593498575,762.3483276367188,1295840,88,88,56,86,87,91
599,2019-05-17,756.894899101541,762.7244116653537,752.5698083475189,754.8263549804688,1610044,82,79,52,81,93,83
600,2019-05-20,755.2024764258039,758.9634448767413,749.1849039491742,752.7578125,1372183,86,80,100,82,79,100
601,2019-05-21,754.4503758078222,756.7069226897381,735.6455315193703,738.2781982421875,2783957,85,93,91,89,83,92
602,2019-05-22,740.7227667558803,761.2200344932033,739.0303423349689,756.1427612304688,2772813,87,83,71,100,85,93
603,2019-05-23,748.0566075049073,763.8527210266913,745.6120009487299,758.775390625,3393204,84,73,58,77,86,83
604,2019-05-24,759.5276225209808,766.4854376172229,749.5610783550617,753.8861694335938,4000040,67,72,37,73,94,85
605,2019-05-28,755.5785489007737,770.4344203900822,754.4503042607263,759.7156372070312,5480182,80,76,39,81,80,89
606,2019-05-29,758.3993377713575,758.5873976894705,736.0215848238175,744.4837646484375,2811530,84,76,38,84,87,94
607,2019-05-30,745.2359749459207,750.1252460614954,738.8423392045529,748.0567016601562,1216245,79,77,42,91,82,91
608,2019-05-31,738.4662165515116,750.3132448305472,735.2693702474786,739.9705810546875,3146599,76,76,41,71,86,84
609,2019-06-03,738.2781136067425,744.4836885553988,728.3115128437257,743.7315063476562,2416243,99,100,75,72,96,100
610,2019-06-04,737.3378225578887,742.9792748232317,723.2341918945314,723.2341918945312,2500225,100,92,77,81,89,98
611,2019-06-05,718.7210728415787,733.5768863093384,718.3449530523908,729.81591796875,3268900,95,89,100,78,97,93
612,2019-06-06,730.0040583046857,735.8335139647049,723.9864853415207,731.5084228515625,2816413,90,94,93,76,88,96
613,2019-06-07,730.0039949424652,752.569805513944,730.0039949424652,751.8175659179688,2532428,80,90,52,69,84,94
614,2019-06-10,752.945851814839,766.6734207181483,752.1936696227807,761.219970703125,2907547,98,94,77,67,85,98
615,2019-06-11,762.9125189694009,762.9125189694009,752.5698551092123,759.1515502929688,1742588,95,96,95,73,82,98
616,2019-06-12,759.9037556067809,764.2288467607736,753.8861825867804,756.7069091796875,1359013,95,95,83,75,81,100
617,2019-06-13,756.1426873604545,772.1268026178644,754.0741433201664,761.4080200195312,2201232,95,88,69,67,83,94
618,2019-06-14,760.0917996254547,760.0917996254547,740.9108362397511,750.8773803710938,2732508,96,81,74,66,85,90
619,2019-06-17,754.4503543476294,764.9810209393554,754.4503543476294,759.9037475585938,3426919,94,95,53,67,76,99
620,2019-06-18,762.5363997493881,780.4010009765625,755.9547045604293,780.4010009765625,3537796,91,100,52,74,83,99
621,2019-06-19,780.0248812901189,780.7771209363938,770.2463971546493,772.31494140625,2492078,82,98,38,100,70,97
622,2019-06-20,773.8193005895322,775.1356625736125,763.4766367906442,766.29736328125,2221345,88,95,40,83,90,97
623,2019-06-21,767.9897921208758,773.8193050459319,763.8527610101919,767.2376098632812,4552145,80,86,27,65,91,90
624,2019-06-24,767.2375299454667,776.8280105473494,766.6734076579885,773.6311645507812,1065064,76,95,24,60,86,98
625,2019-06-25,771.5626946777327,773.2551764784882,765.5451792775625,768.3659057617188,3948804,92,96,32,78,83,99
626,2019-06-26,763.8527168713796,767.2375655288773,762.348295055295,765.9212036132812,1280650,86,94,25,92,94,94
627,2019-06-27,765.5451783584967,769.3061469995232,758.7754233270838,763.28857421875,2354502,95,95,27,68,74,92
628,2019-06-28,761.2199688661304,776.6399620113147,760.6558465704038,770.4343872070312,2067626,69,85,15,71,82,89
629,2019-07-01,778.1443436681348,786.2304602092873,774.1953727347282,777.2041015625,2190860,61,81,98,70,94,89
630,2019-07-02,783.0336675745806,785.2902717373547,780.4010009765625,780.4010009765625,1612197,70,78,98,100,99,89
631,2019-07-03,785.4783576998038,795.0687822400974,778.1444226214668,794.1285400390625,1885969,68,81,100,99,88,91
632,2019-07-04,790.9317034576924,801.6504294726589,790.9317034576924,796.94921875,1491020,57,74,72,80,97,83
633,2019-07-05,799.5819186039402,799.5819186039402,791.4958019715984,794.3165283203125,1750286,62,74,63,83,92,86
634,2019-07-08,791.8719855074493,794.8807719991396,787.3588344638284,789.2393188476562,2475973,74,83,97,80,77,96
635,2019-07-09,786.606560466728,795.632919547822,786.606560466728,794.8807373046875,1856367,76,87,81,92,88,93
636,2019-07-10,795.068783628502,806.3516900606255,791.8719945720983,804.283203125,1924777,67,83,56,72,87,88
637,2019-07-11,801.6504606943727,804.847307065418,795.4448852539061,795.4448852539062,2312864,66,85,67,90,89,89
638,2019-07-12,795.820966261718,801.838481494857,795.820966261718,800.1460571289062,1233021,64,78,57,95,95,92
639,2019-07-15,799.2057621767011,817.0703615665333,799.2057621767011,812.1810913085938,2365712,70,83,100,79,97,95
640,2019-07-16,808.6082296736772,839.8242797851562,808.0441073522908,839.8242797851562,6137153,69,82,84,74,88,100
641,2019-07-17,841.5167423210852,844.1494089200548,827.0369899450102,830.0457763671875,2665158,68,100,73,85,100,95
642,2019-07-18,826.2848254841344,830.7979765206971,822.8999765536696,825.720703125,1975107,100,78,35,75,84,88
643,2019-07-19,822.8999334297769,832.8664771710512,822.7118735239776,829.4816284179688,2235026,72,73,49,60,84,89
644,2019-07-22,831.1740423988145,843.2091301777028,826.8489515586567,837.7557373046875,3442566,64,79,39,68,87,95
645,2019-07-23,838.3199387216213,846.0299363877803,832.3024229583448,833.4307250976562,2657480,63,82,44,60,90,95
646,2019-07-24,834.3709364905133,838.3199077504653,825.1565171830827,826.8489990234375,3642333,68,84,40,77,88,89
647,2019-07-25,831.5501921648826,834.3709186547392,816.6943200747088,823.0880126953125,3481624,79,82,24,69,99,89
648,2019-07-26,850.9191644333199,893.2300621123248,850.9191644333199,871.6044921875,8314875,62,72,19,75,91,87
649,2019-07-29,883.2634226238762,894.3582675611418,867.0912475585938,867.0912475585938,5168253,77,79,31,82,85,91
650,2019-07-30,868.4076525635415,872.2626799256739,837.0035982540084,842.0808715820312,4668940,65,82,51,72,90,93
651,2019-07-31,841.5167288659644,846.627860888962,818.9509171421843,819.1389770507812,4412055,70,80,53,75,77,90
652,2019-08-01,819.1389914992233,820.8314159307934,798.6417236328126,798.6417236328125,5150254,46,78,4,62,54,80
653,2019-08-02,799.2058226831741,799.2058226831741,778.5204955078449,780.777099609375,4684607,42,69,6,61,60,78
654,2019-08-05,778.5204432250042,778.896563012609,761.5960857635911,767.4255981445312,3735135,48,80,5,72,56,85
655,2019-08-06,766.2973410523967,774.571460373925,757.082979594608,761.5961303710938,5511411,58,82,5,71,49,93
656,2019-08-07,766.109277939725,774.0073348063736,761.0320048578726,773.8192749023438,3046552,51,80,4,62,52,89
657,2019-08-08,777.5803086622568,783.9739442208496,776.4238291065867,782.8456420898438,2413481,51,74,4,67,56,84
658,2019-08-09,780.0248217602384,787.734818443524,777.3921553626789,778.3323974609375,1992422,47,71,5,58,56,87
659,2019-08-12,783.2216826648247,785.1021668969131,770.99853515625,770.99853515625,2447801,46,75,9,66,53,89
660,2019-08-13,767.6137738901859,773.0671673065729,761.0320783285184,768.5540161132812,1392220,55,84,13,69,49,95
661,2019-08-14,772.1268930986163,772.3149530130113,759.7156847903177,764.9810180664062,3074698,58,82,30,73,66,91
662,2019-08-15,761.5709379967626,780.704945763,760.4342533921402,763.4653930664062,2121591,62,80,43,70,61,87
663,2019-08-16,767.8226690462529,782.2205401218129,765.9282138472104,771.4221801757812,1231867,56,83,11,63,56,89
664,2019-08-19,772.9377013605902,779.7577514648438,766.6860224899644,779.7577514648438,2301849,69,94,11,79,50,92
665,2019-08-20,782.5995309277505,782.5995309277505,773.8850245959011,775.7794799804688,1721806,66,91,12,100,54,99
666,2019-08-21,777.2949737290638,789.0406195222972,777.1055744535171,785.251708984375,1077051,80,91,18,88,51,95
667,2019-08-22,780.8944480554087,780.8944480554087,773.1271702572203,776.7266235351562,1669391,80,93,100,78,55,96
668,2019-08-23,780.1366045938983,785.0621995274753,774.8321533203126,774.8321533203125,1300360,64,83,16,55,57,89
669,2019-08-27,767.6333318135813,769.3383300676712,759.6765962089096,766.3071899414062,3064580,94,100,11,89,50,100
670,2019-08-28,768.3909681821053,781.462696265899,765.7387427151901,779.3787841796875,1941841,100,96,11,77,54,100
671,2019-08-29,780.1366445638504,797.9445700679468,780.1366445638504,790.74560546875,2180213,91,92,12,77,100,96
672,2019-08-30,794.1556174006138,796.6183859556597,785.6305692750478,787.5250244140625,4101555,75,87,12,64,82,87
673,2019-09-02,784.304453352422,800.2178654807936,784.304453352422,796.428955078125,1203385,57,74,53,63,92,87
674,2019-09-03,793.208449990741,803.4384969544652,791.6928510760714,795.1029052734375,1319962,85,94,62,81,100,95
675,2019-09-04,789.9878032035673,802.491218845885,789.9878032035673,802.1123046875,6642885,93,97,75,88,99,96
676,2019-09-05,803.4385306931886,805.1435289563759,789.2301154763114,801.1651611328125,1924032,93,94,71,78,91,96
677,2019-09-06,804.0067848687877,815.5629732889125,802.1123296462815,813.6685180664062,2490510,85,90,58,77,97,91
678,2019-09-09,818.4047095219528,822.9513907897925,811.205802332389,814.0474853515625,1532710,100,92,74,87,95,100
679,2019-09-10,810.8268382073293,823.3302542845785,810.8268382073293,818.5941162109375,3881557,93,97,75,89,97,96
680,2019-09-11,821.0568237304688,826.3613326663731,814.4262309212243,821.0568237304688,2538588,94,96,100,91,100,99
681,2019-09-12,825.6035122782159,826.3262473638515,810.8267855733463,818.2151489257812,2125564,95,98,65,82,98,94
682,2019-09-13,833.5603314042821,844.3587497322399,822.5725137978097,842.4642944335938,2442113,80,86,50,77,99,88
683,2019-09-16,823.5197292996111,831.2869496581378,820.4885893036513,825.4141845703125,1675149,91,97,68,92,96,94
684,2019-09-17,821.6251832061544,831.6657719053072,821.6251832061544,824.0879516601562,1997826,93,100,64,88,90,97
685,2019-09-18,824.2774860196887,824.2774860196887,808.3640735755446,815.94189453125,1860614,89,96,71,80,93,97
686,2019-09-19,814.6157795122634,826.5508247840936,813.1002383969854,817.2680053710938,2232400,92,96,63,100,90,90
687,2019-09-20,820.2990930496662,820.6780072113905,806.2801362786288,806.8484497070312,4022727,76,89,60,83,92,92
688,2019-09-23,810.4478719877162,811.3950995416121,803.8172791104445,808.174560546875,3972831,100,92,69,89,88,92
689,2019-09-24,810.6374349967706,818.0257993198464,806.6590671876716,813.8580322265625,1442756,90,97,44,91,89,93
690,2019-09-25,811.0163111688812,815.37353515625,805.5224024587507,815.37353515625,1007290,86,95,55,96,91,89
691,2019-09-26,718.9457497261666,729.3652533453863,657.9442690479694,700.9484252929688,17122185,94,93,80,82,90,92
692,2019-09-27,688.2555603027496,707.5790267286437,681.056653571479,695.6439819335938,6216848,79,82,50,77,100,89
693,2019-09-30,682.9511458234089,699.4329303046006,682.9511458234089,699.0540161132812,6513130,89,86,68,84,97,91
694,2019-10-01,699.6222973333101,712.3151705729167,698.1067562662761,710.4207153320312,6421586,100,100,60,79,79,99
695,2019-10-02,703.9795908710583,703.9795908710583,684.087810508474,684.8455810546875,5407908,91,93,79,73,74,98
696,2019-10-03,676.8888209991384,685.2244701448302,673.2893676757812,673.2893676757812,4742394,90,100,71,83,79,93
697,2019-10-04,671.2054760810456,686.7400323523457,666.090481563071,685.0350341796875,3225802,78,86,74,94,86,92
698,2019-10-07,686.7400142733611,688.6344694851498,675.9415964404923,678.2149658203125,6527925,96,90,86,82,83,91
699,2019-10-08,677.2678049030771,681.6250291935605,670.44775390625,670.44775390625,2566594,85,89,70,81,81,98
700,2019-10-09,667.2271810020554,669.3110355845042,659.6493597882408,664.385498046875,3202805,96,94,80,80,92,97
701,2019-10-10,665.3326925098751,665.901005946887,657.9442709436115,658.1337280273438,2193592,94,95,77,96,100,95
702,2019-10-11,650.9348480834743,659.4598968737621,644.8725680402615,656.9970703125,4303775,74,85,70,74,94,91
703,2019-10-14,651.12430536637,658.8915257928987,646.3881671481513,654.5343017578125,2896889,79,95,86,89,86,97
704,2019-10-15,656.2392999535338,657.944298149255,647.3353947917951,654.5343017578125,3100280,94,99,76,85,84,97
705,2019-10-16,650.3664825363181,658.7021321226895,644.3042602539062,644.3042602539062,4790419,86,99,100,68,82,98
706,2019-10-17,646.1986694335936,651.3136636992056,639.3786192652609,646.1986694335938,5995367,88,91,94,89,85,96
707,2019-10-18,644.1147468217113,645.6302878062069,637.8630679929383,638.9996948242188,2939756,75,88,62,63,83,92
708,2019-10-21,648.8508846659885,648.8508846659885,638.2419243319708,638.9996948242188,3164394,88,98,61,84,81,99
709,2019-10-22,641.0836794761567,645.0620472777117,636.915912390776,638.6209106445312,2630871,83,97,79,72,88,97
710,2019-10-23,637.4841837451482,642.7886352539062,634.6425009052739,642.7886352539062,3197322,84,99,63,100,87,100
711,2019-10-24,643.5464214775064,646.1986470583045,639.5680541992188,639.5680541992188,2425167,77,90,51,98,89,93
712,2019-10-25,635.5896908456308,641.8413695971282,635.5896908456308,639.3786010742188,1602577,59,81,49,65,86,87
713,2019-10-28,641.0837008404426,645.8198393777009,634.0742504938149,645.2515258789062,2302189,83,83,60,77,84,89
714,2019-10-29,646.0092012293198,646.0092012293198,637.4007850679404,644.11474609375,1848043,85,91,72,76,83,94
715,2019-10-30,639.7575816200656,651.8820840470536,639.7575816200656,651.692626953125,1218632,71,89,61,75,86,91
716,2019-10-31,653.0187196019265,653.3975759470551,645.0619847698409,646.1986694335938,2721497,70,84,63,68,91,88
717,2019-11-01,647.5247493780333,650.1770328485292,643.9252961434532,648.8508911132812,1344799,81,81,55,85,67,86
718,2019-11-04,647.9036549628154,664.1959806562958,645.8197427553617,661.733154296875,2060282,98,96,93,79,73,99
719,2019-11-05,663.4382662354066,668.55233580715,658.3232138224778,667.0377197265625,2243271,97,95,88,91,83,96
720,2019-11-06,668.174366308082,668.5532226562499,657.3759486370731,668.55322265625,1903727,93,93,99,94,74,98
721,2019-11-07,667.7954363570378,674.9943427580505,667.2271229411305,671.7738037109375,1825582,90,93,78,92,100,94
722,2019-11-08,667.7954481951576,673.0998995516017,665.7115359429175,668.74267578125,1362937,84,88,58,74,88,91
723,2019-11-11,666.6587684522236,667.9849102082198,651.1242706140972,658.5126342773438,1729709,80,98,85,73,81,95
724,2019-11-12,659.0809556318202,664.1960078216665,657.5654145903319,658.1337280273438,3346059,93,94,87,92,77,92
725,2019-11-13,658.3231548949316,658.3231548949316,6.511242322967665,651.8820190429688,1915533,97,98,84,88,70,93
726,2019-11-14,649.98759872195,656.4287349187776,647.3353729719839,650.366455078125,1869912,92,95,82,100,80,96
727,2019-11-15,656.6181380679096,659.8386769946887,642.5991821289062,642.5991821289062,2013258,91,87,55,81,76,95
728,2019-11-18,640.7047586578598,642.2202996611803,631.6113391953861,636.1580200195312,2626197,100,98,94,79,78,100
729,2019-11-19,635.2108347100746,644.304254777685,631.2325248580689,631.9902954101562,1883566,98,100,97,100,80,99
730,2019-11-20,630.8535795122664,631.4218929447118,598.6478412188474,608.1201171875,9049304,93,98,99,85,75,99
731,2019-11-21,605.2784803390504,612.098531116976,601.4895696640015,606.2257080078125,3180386,86,93,94,96,80,96
732,2019-11-22,607.9306966587386,619.2974285045767,606.7940119113172,616.6452026367188,2401346,80,85,57,86,79,97
733,2019-11-25,615.6979172799714,626.3068775713243,615.6979172799714,621.5707397460938,2105320,75,88,100,88,79,93
734,2019-11-26,625.9279673993872,626.3068815534878,612.287925064507,621.3812866210938,5703900,79,90,96,89,79,93
735,2019-11-27,621.3812407983472,637.294651255957,618.160644168538,623.2756958007812,3629635,65,77,94,70,75,89
736,2019-11-28,623.4652028270352,627.1631714254054,615.5084680535052,618.7290649414062,1678376,49,65,77,71,62,79
737,2019-11-29,615.5084959038224,626.4963709841671,612.4773559570312,612.4773559570312,2505692,45,59,53,55,66,90
738,2019-12-02,614.1824395286302,623.4652590588662,605.0890192795553,606.4151611328125,2036106,90,89,88,94,85,93
739,2019-12-03,602.626232767357,606.4151433062096,589.3138803261528,599.5950927734375,2473744,82,94,91,93,86,97
740,2019-12-04,595.8061142453722,605.4678465797548,586.9021523694513,594.85888671875,2727056,87,95,97,100,93,95
741,2019-12-05,599.0267334172576,602.6261865905185,590.1227712075541,601.489501953125,2146457,89,94,67,82,93,96
742,2019-12-06,604.8995052338298,608.6884155273438,601.3000520178281,608.6884155273438,1377971,100,83,82,81,90,96
743,2019-12-09,609.6356470871951,609.8251041659463,603.7628823451922,606.0361938476562,1422353,80,86,100,92,81,93
744,2019-12-10,603.5734564122441,606.2256822090716,592.9664032788962,599.7845458984375,1901312,88,90,72,77,97,96
745,2019-12-11,600.7317456425968,610.9617919921875,597.3216916499442,610.9617919921875,2669142,87,87,86,81,89,97
746,2019-12-12,612.2879638671875,617.4029583866029,609.635680248765,612.2879638671875,1935090,87,86,71,71,95,95
747,2019-12-13,610.3934993552552,631.0430498374287,606.415131802095,625.1702270507812,4446825,76,78,65,83,92,91
748,2019-12-16,615.6979708190707,622.2783816362495,611.3407467666415,619.2974243164062,3361131,72,81,73,91,93,98
749,2019-12-17,622.7075229437085,623.8441499503132,610.0146484375,610.0146484375,3235112,69,82,90,76,100,100
750,2019-12-18,620.0551678631142,642.0308598887375,618.3501697348729,620.43408203125,6275898,74,75,69,78,97,92
751,2019-12-19,617.5924046462144,618.7290893464371,578.138501323178,582.5449829101562,8517518,67,73,56,65,96,93
752,2019-12-20,588.0388635872213,597.321682205555,585.0077238019617,591.2594604492188,4717842,53,64,35,66,93,85
753,2019-12-23,593.7223287127229,622.5180747873102,590.3123320155025,619.6763916015625,3152717,48,57,41,53,89,91
754,2019-12-24,618.3501012316171,628.7696037450041,618.0877404893978,623.2756958007812,496405,37,53,25,38,89,85
755,2019-12-27,623.2757648497137,632.1797274732407,618.1607126508051,620.43408203125,1267557,39,55,36,41,70,88
756,2019-12-30,620.43404786892,620.43404786892,610.014544774938,616.8345947265625,3889900,47,61,54,50,78,89
757,2019-12-31,612.0985394370284,613.8035377011381,603.384033203125,603.384033203125,687945,41,100,27,55,73,84
758,2020-01-02,609.635657275468,624.6018995341773,608.309573330415,615.6979370117188,1858302,37,42,37,58,86,99
759,2020-01-03,608.6884076272371,613.9929166578197,604.710098122028,609.0673217773438,1779763,35,41,45,67,83,95
760,2020-01-06,606.9834142382474,610.1111615190053,589.554461669048,601.300048828125,1767225,50,51,82,77,94,100
761,2020-01-07,606.4151001032199,610.5828667105205,603.3839603252486,608.8778686523438,1639795,55,55,97,84,98,99
762,2020-01-08,604.5206950835573,610.7723744198641,598.4584150250515,601.8684692382812,1763684,60,58,91,91,95,96
763,2020-01-09,599.7845511331499,604.5206893167436,591.8278158590376,592.0172729492188,1443036,60,54,70,93,95,98
764,2020-01-10,600.1633417217521,600.1633417217521,588.9860683963312,594.66943359375,1679467,52,50,61,68,98,95
765,2020-01-13,591.6383436765069,600.542306360203,584.8183511174554,592.5855712890625,2037837,65,57,93,92,97,97
